rank,source_run,source_evaluation_id,rank_score,weight_lbf,min_fos,max_deflection_in,fos_3to7_std,fos_3to7_range,wall_thickness_in,max_web_opening_ratio,min_print_web_ligament_in,min_shell_area_ratio,max_dim_slope_in_per_in
1016,print_safe_contiguous_closed_tube_seed2502,985,0.09300855,0.09300855,2.45241686,0.08549840,1.25549775,4.71506793,0.09984426,0.00000000,0.15769788,0.48783338,0.12337520
1017,print_safe_contiguous_closed_tube_seed2502,948,0.09304660,0.09304660,7.63275076,0.01760932,1.98086736,5.12542158,0.09335747,0.00000000,0.16591516,0.38153063,0.12572021
1018,print_safe_contiguous_closed_tube_seed2502,953,0.09308564,0.09308564,4.59814421,0.03449838,1.82102155,6.40165497,0.09024115,0.00000000,0.32483895,0.44447058,0.04665060
1019,print_safe_contiguous_closed_tube_seed2502,221,0.09335298,0.09335298,4.16229984,0.04852861,1.02431320,4.42047566,0.10938931,0.00000000,0.17067761,0.57947037,0.10184084
1020,print_safe_contiguous_closed_tube_seed2502,454,0.09343140,0.09343140,2.47161247,0.06606338,1.71610515,6.68480165,0.10173379,0.00000000,0.19889567,0.43773734,0.09979139
1021,print_safe_contiguous_closed_tube_seed2502,26,0.09349481,0.09349481,6.93655195,0.01701150,1.60228827,6.79761922,0.09529448,0.00000000,0.18203376,0.41571614,0.05648315
1022,print_safe_contiguous_closed_tube_seed2502,207,0.09366919,0.09366919,3.59366817,0.04922466,1.58369497,5.96467536,0.10733249,0.00000000,0.18409991,0.54533655,0.10174859
1023,print_safe_contiguous_closed_tube_seed2502,46,0.09373519,0.09373519,3.28965925,0.05683992,1.57569525,5.85105185,0.09719699,0.00000000,0.32454585,0.46806811,0.04768101
1024,print_safe_contiguous_closed_tube_seed2502,428,0.09387980,0.09387980,6.04488176,0.01958265,1.79788850,7.01401461,0.08578573,0.00000000,0.29355557,0.37524967,0.05018575
1025,print_safe_contiguous_closed_tube_seed2502,1419,0.09403796,0.09403796,1.66343500,0.14048910,0.95187818,3.43715251,0.10092730,0.00000000,0.35757993,0.53288424,0.05851720
1026,continuous_uniform_both_load_cases_9in_corrected,701,0.09405408,0.09405408,5.52203577,0.02780329,1.41363029,5.47731396,0.05987016,0.00000000,0.57718118,0.26012400,0.10628201
1027,print_safe_contiguous_closed_tube_seed2502,95,0.09408588,0.09408588,7.73333668,0.01846217,1.05592488,4.23529735,0.09373200,0.00000000,0.16907530,0.40298111,0.11467707
1028,print_safe_contiguous_closed_tube_seed2502,774,0.09415993,0.09415993,4.32117953,0.04042875,1.57668236,5.92318437,0.09866831,0.00000000,0.24439290,0.47337002,0.07625099
1029,print_safe_contiguous_closed_tube_seed2502,471,0.09418900,0.09418900,7.57679162,0.01483343,1.77306615,6.76262439,0.07619485,0.00000000,0.39992408,0.32293453,0.03546318
1030,print_safe_contiguous_closed_tube_seed2502,131,0.09422955,0.09422955,6.89079192,0.01807962,1.22850994,5.09259022,0.10724917,0.00000000,0.21529825,0.52132204,0.08378061
1031,print_safe_contiguous_closed_tube_seed2502,175,0.09443693,0.09443693,5.66929444,0.02521774,1.59363365,5.69063624,0.09740937,0.00000000,0.24374060,0.46212470,0.06619885
1032,print_safe_contiguous_closed_tube_seed2502,150,0.09446762,0.09446762,5.69536687,0.02747244,1.05277695,4.68268569,0.10194119,0.00000000,0.25840073,0.50379985,0.04451117
1033,print_safe_contiguous_closed_tube_seed2502,366,0.09456187,0.09456187,3.49091522,0.05081398,1.21727163,4.72622346,0.10037389,0.00000000,0.30544675,0.48636182,0.04933325
1034,print_safe_contiguous_closed_tube_seed2502,543,0.09462421,0.09462421,2.62172695,0.10734543,0.75923412,3.18038822,0.10123859,0.00000000,0.35066369,0.56074583,0.03923416
1035,print_safe_contiguous_closed_tube_seed2502,577,0.09481397,0.09481397,4.37476950,0.03886763,1.09682807,4.08241939,0.10771517,0.00000000,0.22696850,0.57311779,0.04295064
1036,continuous_uniform_both_load_cases_9in_corrected,399,0.09481643,0.09481643,7.63674677,0.01461693,2.09857236,7.72568896,0.07524954,0.00000000,0.25040692,0.32240413,0.11109612
1037,print_safe_contiguous_closed_tube_seed2502,847,0.09497744,0.09497744,5.98051884,0.02123887,1.74687525,6.38892908,0.09471680,0.00000000,0.27581507,0.44895737,0.06955054
1038,print_safe_contiguous_closed_tube_seed2502,71,0.09531880,0.09531880,4.56767223,0.03318795,1.99171779,7.03496889,0.09873029,0.00000000,0.26528812,0.46533355,0.05239176
1039,print_safe_contiguous_closed_tube_seed2502,69,0.09533579,0.09533579,2.80840380,0.07479795,1.36291054,4.90211279,0.09686162,0.00000000,0.28163564,0.42679993,0.08092330
1040,print_safe_contiguous_closed_tube_seed2502,893,0.09535046,0.09535046,6.56215372,0.01727768,1.84549575,7.04939871,0.08286360,0.00000000,0.29540022,0.35923308,0.06371101
1041,print_safe_contiguous_closed_tube_seed2502,681,0.09535079,0.09535079,5.32016403,0.02408970,2.16395990,8.04988659,0.09601399,0.00000000,0.16126793,0.41837960,0.07213123
1042,print_safe_contiguous_closed_tube_seed2502,988,0.09543121,0.09543121,4.59100527,0.03454984,1.35195834,4.78109110,0.10260446,0.00000000,0.17147264,0.49878252,0.05742458
1043,continuous_uniform_both_load_cases_9in_corrected,527,0.09547244,0.09547244,2.61602953,0.09185859,0.80506698,2.83334441,0.07361373,0.00000000,0.40647556,0.48762737,0.20447113
1044,print_safe_contiguous_closed_tube_seed2502,119,0.09548772,0.09548772,4.47321038,0.03460356,1.45011569,5.48497958,0.09912088,0.00000000,0.25967774,0.46071324,0.03444089
1045,print_safe_contiguous_closed_tube_seed2502,60,0.09555076,0.09555076,5.44036665,0.02772063,1.61000755,6.02841264,0.08940908,0.00000000,0.19647190,0.38838398,0.09113274
1046,print_safe_contiguous_closed_tube_seed2502,960,0.09558200,0.09558200,3.48425301,0.05511080,1.33886998,4.52589133,0.10907646,0.00000000,0.28179020,0.60803597,0.04017789
1047,continuous_uniform_both_load_cases_9in_corrected,743,0.09562395,0.09562395,9.07048102,0.01065017,2.18077509,8.58492425,0.05926335,0.00000000,0.47483772,0.22120896,0.09044042
1048,print_safe_contiguous_closed_tube_seed2502,514,0.09568922,0.09568922,3.84505252,0.04591027,1.67703945,6.25230837,0.09728071,0.00000000,0.15266133,0.49564894,0.13207483
1049,print_safe_contiguous_closed_tube_seed2502,356,0.09578783,0.09578783,6.13447169,0.02195430,1.77511035,7.40211302,0.10458851,0.00000000,0.15299446,0.44074667,0.12589317
1050,print_safe_contiguous_closed_tube_seed2502,562,0.09592128,0.09592128,3.14068011,0.05873667,1.55550994,5.22912967,0.10195309,0.00000000,0.31980931,0.44746745,0.08754000
1051,print_safe_contiguous_closed_tube_seed2502,882,0.09593999,0.09593999,6.15269784,0.02605971,1.10382878,5.24755521,0.10572537,0.00000000,0.17449398,0.51024035,0.07814450
1052,print_safe_contiguous_closed_tube_seed2502,15,0.09602994,0.09602994,3.53209057,0.05490098,0.90888145,3.59023225,0.10631261,0.00000000,0.25736850,0.61479985,0.04288544
1053,print_safe_contiguous_closed_tube_seed2502,550,0.09610187,0.09610187,4.08154615,0.04212186,1.69913596,6.16407779,0.09391765,0.00000000,0.35101261,0.45719981,0.04342452
1054,print_safe_contiguous_closed_tube_seed2502,1402,0.09643365,0.09643365,2.56887102,0.08063490,1.36508691,5.23327561,0.10228546,0.00000000,0.35334433,0.48634366,0.05576347
1055,print_safe_contiguous_closed_tube_seed2502,853,0.09676044,0.09676044,7.35942101,0.01630207,2.07570005,7.23202282,0.08605345,0.00000000,0.25447178,0.36571631,0.08182634
1056,print_safe_contiguous_closed_tube_seed2502,143,0.09696649,0.09696649,5.52966206,0.03206851,1.20029675,5.52876593,0.10533299,0.00000000,0.25388679,0.50888212,0.04970649
1057,print_safe_contiguous_closed_tube_seed2502,422,0.09717290,0.09717290,7.05870417,0.01683053,1.52615694,5.61974372,0.10131537,0.00000000,0.18526205,0.47127448,0.04623940
1058,print_safe_contiguous_closed_tube_seed2502,867,0.09719029,0.09719029,5.04394154,0.03550090,1.28610974,5.58728008,0.10026562,0.00000000,0.32248227,0.46494845,0.04384486
1059,print_safe_contiguous_closed_tube_seed2502,850,0.09727329,0.09727329,3.69089940,0.04937689,1.30350664,5.17400626,0.09611548,0.00000000,0.33410755,0.47542261,0.04214172
1060,print_safe_contiguous_closed_tube_seed2502,180,0.09738954,0.09738954,5.62612677,0.02478703,1.27457000,4.88575764,0.10793684,0.00000000,0.22019708,0.53836687,0.04630483
1061,print_safe_contiguous_closed_tube_seed2502,297,0.09757224,0.09757224,3.49520356,0.05270799,1.38374938,5.48507193,0.10416333,0.00000000,0.16355601,0.49550035,0.12370447
1062,print_safe_contiguous_closed_tube_seed2502,921,0.09763025,0.09763025,6.30739810,0.01996117,1.71779641,6.68956482,0.08568416,0.00000000,0.33573864,0.39191680,0.02826185
1063,print_safe_contiguous_closed_tube_seed2502,37,0.09773236,0.09773236,5.08492411,0.02926824,1.61078655,6.22796809,0.10040063,0.00000000,0.16757324,0.48711510,0.10900973
1064,print_safe_contiguous_closed_tube_seed2502,615,0.09775926,0.09775926,5.08577755,0.02857799,1.56452179,6.16907042,0.10127140,0.00000000,0.18047538,0.50702275,0.07089163
1065,print_safe_contiguous_closed_tube_seed2502,827,0.09792907,0.09792907,4.94853670,0.03285031,1.45847670,5.11173009,0.10360083,0.00000000,0.17087224,0.52154295,0.11968102
1066,print_safe_contiguous_closed_tube_seed2502,274,0.09795021,0.09795021,6.89247765,0.01776077,1.80691386,6.86372652,0.08475230,0.00000000,0.35062197,0.37623635,0.03137798
1067,print_safe_contiguous_closed_tube_seed2502,507,0.09810457,0.09810457,6.27605521,0.02128174,2.55722021,8.30276311,0.08708810,0.00000000,0.28859869,0.38092171,0.07598493
1068,print_safe_contiguous_closed_tube_seed2502,118,0.09816097,0.09816097,3.60015504,0.05113280,1.33163272,4.99377339,0.10606975,0.00000000,0.14352853,0.48725783,0.10356222
1069,print_safe_contiguous_closed_tube_seed2502,808,0.09831463,0.09831463,6.08262751,0.02052677,1.90216244,7.14575968,0.09484991,0.00000000,0.28609847,0.44674919,0.06658790
1070,print_safe_contiguous_closed_tube_seed2502,413,0.09846322,0.09846322,4.99081879,0.02746054,1.83973956,7.15423271,0.10278366,0.00000000,0.28154187,0.46152101,0.03636993
1071,print_safe_contiguous_closed_tube_seed2502,982,0.09864190,0.09864190,5.80804343,0.02547429,1.64253836,5.09542670,0.10594219,0.00000000,0.21383402,0.49035126,0.07255716
1072,continuous_uniform_both_load_cases_9in_corrected,31,0.09873309,0.09873309,6.14418329,0.01894583,2.89889719,10.59998986,0.07280058,0.00000000,0.36600319,0.26772393,0.14994218
1073,print_safe_contiguous_closed_tube_seed2502,950,0.09875685,0.09875685,7.12157370,0.01709602,2.55878323,8.23824839,0.09148944,0.00000000,0.27824761,0.38701244,0.08470124
1074,print_safe_contiguous_closed_tube_seed2502,805,0.09878800,0.09878800,3.85260115,0.04725244,1.17691578,4.12471547,0.10883344,0.00000000,0.29477723,0.55688127,0.02935187
1075,print_safe_contiguous_closed_tube_seed2502,591,0.09882507,0.09882507,3.94749566,0.05141556,1.17381230,4.74503801,0.10819333,0.00000000,0.26623609,0.53992944,0.05725933
1076,print_safe_contiguous_closed_tube_seed2502,456,0.09885685,0.09885685,6.81980250,0.02107663,1.37246264,5.95070177,0.09333225,0.00000000,0.16483792,0.41646860,0.12211287
1077,print_safe_contiguous_closed_tube_seed2502,824,0.09889897,0.09889897,3.62685240,0.04894205,1.40887982,5.60994393,0.10536725,0.00000000,0.20050760,0.48524256,0.08621878
1078,print_safe_contiguous_closed_tube_seed2502,404,0.09898026,0.09898026,7.95285826,0.01405348,2.26194470,8.23259812,0.08015302,0.00000000,0.29150604,0.32787822,0.07771036
1079,continuous_uniform_both_load_cases_9in_corrected,692,0.09901963,0.09901963,5.89806387,0.02377710,1.81869406,6.29686633,0.08418947,0.00000000,0.36498514,0.36604611,0.05641952
1080,print_safe_contiguous_closed_tube_seed2502,791,0.09910426,0.09910426,3.29067830,0.05851294,1.86873550,7.68297882,0.10185292,0.00000000,0.32247498,0.41714877,0.08521198
1081,print_safe_contiguous_closed_tube_seed2502,919,0.09913078,0.09913078,5.09798804,0.03366863,1.36222916,5.50197354,0.09700548,0.00000000,0.30050215,0.45828602,0.05924104
1082,print_safe_contiguous_closed_tube_seed2502,575,0.09947502,0.09947502,5.63061429,0.02101288,2.09888711,8.14478302,0.10388771,0.00000000,0.16878769,0.45109870,0.09374681
1083,print_safe_contiguous_closed_tube_seed2502,479,0.09977759,0.09977759,3.10071032,0.07073769,0.72214347,2.70914500,0.10804214,0.00000000,0.30648828,0.65493257,0.04668898
1084,print_safe_contiguous_closed_tube_seed2502,811,0.09983862,0.09983862,7.64017855,0.01745503,1.27835318,5.22814416,0.08934322,0.00000000,0.23890956,0.39132829,0.08681195
1085,print_safe_contiguous_closed_tube_seed2502,676,0.09995991,0.09995991,6.37841963,0.01867688,1.78465753,6.72166577,0.09293911,0.00000000,0.26844463,0.41788580,0.06127997
1086,print_safe_contiguous_closed_tube_seed2502,139,0.09997717,0.09997717,3.93374239,0.04288361,1.46895522,5.81566660,0.10231550,0.00000000,0.29881857,0.46161308,0.04864776
1087,print_safe_contiguous_closed_tube_seed2502,391,0.09998081,0.09998081,6.22726323,0.02086099,1.55959521,6.48069289,0.10875711,0.00000000,0.19611917,0.48651376,0.06464927
1088,print_safe_contiguous_closed_tube_seed2502,910,0.10002685,0.10002685,7.75857690,0.01813144,1.17089449,3.89368922,0.09730869,0.00000000,0.25884948,0.41707216,0.08439702
1089,print_safe_contiguous_closed_tube_seed2502,335,0.10027250,0.10027250,7.48293300,0.01806934,1.47883797,6.81329814,0.09807862,0.00000000,0.23929322,0.41852806,0.05537209
1090,print_safe_contiguous_closed_tube_seed2502,375,0.10035261,0.10035261,5.85038169,0.02342178,1.75887283,6.19858537,0.08564279,0.00000000,0.38704673,0.37004274,0.03185420
1091,print_safe_contiguous_closed_tube_seed2502,924,0.10039286,0.10039286,5.24336115,0.02870921,1.52659740,5.68333190,0.10924678,0.00000000,0.18192890,0.51821205,0.05970854
1092,print_safe_contiguous_closed_tube_seed2502,140,0.10041396,0.10041396,7.28486360,0.01770250,1.27905407,4.77103338,0.09665068,0.00000000,0.30448508,0.44247854,0.07805005
1093,print_safe_contiguous_closed_tube_seed2502,797,0.10044244,0.10044244,8.41641566,0.01459080,1.41610198,6.32663435,0.09086655,0.00000000,0.21975643,0.39171882,0.07165152
1094,print_safe_contiguous_closed_tube_seed2502,945,0.10049154,0.10049154,6.23672794,0.02173024,1.43731608,5.66235938,0.10106847,0.00000000,0.28616398,0.46581185,0.04051651
1095,continuous_uniform_both_load_cases_9in_corrected,713,0.10049349,0.10049349,1.96489069,0.14037889,0.84615662,2.99030725,0.07000349,0.00000000,0.63415513,0.40309207,0.08751713
1096,print_safe_contiguous_closed_tube_seed2502,412,0.10060057,0.10060057,6.55775880,0.02000826,1.68797965,6.45984137,0.09318136,0.00000000,0.24841741,0.40017087,0.04495335
1097,print_safe_contiguous_closed_tube_seed2502,267,0.10066836,0.10066836,5.77342271,0.02005128,1.83305146,7.11221975,0.10942314,0.00000000,0.15717543,0.51889448,0.12007808
1098,print_safe_contiguous_closed_tube_seed2502,835,0.10072090,0.10072090,7.18644883,0.01757900,1.45665305,6.32050190,0.09972502,0.00000000,0.24083766,0.44990013,0.09269311
1099,print_safe_contiguous_closed_tube_seed2502,287,0.10131081,0.10131081,7.37242853,0.01887982,1.59166340,4.76914697,0.09694481,0.00000000,0.22873109,0.41243247,0.09554917
1100,print_safe_contiguous_closed_tube_seed2502,991,0.10172210,0.10172210,4.82635386,0.03393913,1.58601724,5.50050983,0.09277479,0.00000000,0.33600467,0.41647851,0.05370093
1101,print_safe_contiguous_closed_tube_seed2502,184,0.10201673,0.10201673,6.65418986,0.02103332,1.40114536,5.95181638,0.10248067,0.00000000,0.26518884,0.48121416,0.03756867
1102,print_safe_contiguous_closed_tube_seed2502,726,0.10211504,0.10211504,7.92169037,0.01662420,2.46782191,6.60873190,0.10215623,0.00000000,0.18555045,0.41226267,0.11471066
1103,continuous_uniform_both_load_cases_9in_corrected,406,0.10212422,0.10212422,6.58180802,0.02447377,1.75605221,4.79159188,0.08576084,0.00000000,0.28405152,0.38711404,0.19614653
1104,print_safe_contiguous_closed_tube_seed2502,386,0.10220402,0.10220402,6.28272007,0.01999384,1.79877216,6.94032105,0.10558668,0.00000000,0.14461539,0.49687795,0.08000365
1105,print_safe_contiguous_closed_tube_seed2502,780,0.10229372,0.10229372,2.35368575,0.08398357,1.59276215,6.47569283,0.10351625,0.00000000,0.37623382,0.45520408,0.08170168
1106,print_safe_contiguous_closed_tube_seed2502,941,0.10240112,0.10240112,3.86523205,0.03865663,1.77025116,5.95172004,0.10929778,0.00000000,0.19525897,0.55810575,0.09388783
1107,print_safe_contiguous_closed_tube_seed2502,618,0.10249683,0.10249683,5.63091482,0.02551646,1.64300752,5.89027136,0.10768501,0.00000000,0.26223341,0.51363905,0.04169922
1108,print_safe_contiguous_closed_tube_seed2502,983,0.10251112,0.10251112,4.07974915,0.04410659,1.52035561,5.16552936,0.10460605,0.00000000,0.20801953,0.48531560,0.07552493
1109,continuous_uniform_both_load_cases_9in_corrected,735,0.10256992,0.10256992,8.47766996,0.01258247,2.10765904,8.10801395,0.07983495,0.00000000,0.33423165,0.33489560,0.06382907
1110,print_safe_contiguous_closed_tube_seed2502,31,0.10266467,0.10266467,7.69715023,0.01515123,1.66963045,6.31951788,0.09681344,0.00000000,0.20629987,0.42697449,0.04692920
1111,print_safe_contiguous_closed_tube_seed2502,128,0.10326886,0.10326886,3.02991462,0.06382837,1.59329796,5.96259905,0.10961723,0.00000000,0.19405480,0.44219248,0.08905924
1112,print_safe_contiguous_closed_tube_seed2502,352,0.10343072,0.10343072,6.51120660,0.02418732,1.05399368,4.68834363,0.09997360,0.00000000,0.31054659,0.47466748,0.05187569
1113,print_safe_contiguous_closed_tube_seed2502,624,0.10366757,0.10366757,6.79987842,0.02203483,1.35157167,6.05855174,0.09753976,0.00000000,0.27028145,0.43159345,0.06534401
1114,print_safe_contiguous_closed_tube_seed2502,596,0.10370528,0.10370528,5.89433928,0.02109788,2.10643140,8.15207893,0.10692768,0.00000000,0.20977306,0.46734963,0.03779229
1115,print_safe_contiguous_closed_tube_seed2502,443,0.10380572,0.10380572,4.36888120,0.04357666,1.24845410,4.85096067,0.09878028,0.00000000,0.38122347,0.47080555,0.04195079
1116,print_safe_contiguous_closed_tube_seed2502,191,0.10382266,0.10382266,5.52804980,0.02391638,1.82885582,6.68300770,0.09954799,0.00000000,0.26731142,0.42363746,0.06639888
1117,print_safe_contiguous_closed_tube_seed2502,376,0.10420386,0.10420386,5.36298435,0.02707128,1.76920146,6.56054297,0.09214543,0.00000000,0.39071188,0.38824620,0.04586772
1118,print_safe_contiguous_closed_tube_seed2502,626,0.10431316,0.10431316,6.50783376,0.01788556,2.12545281,8.22557172,0.10422400,0.00000000,0.26299453,0.46110947,0.04438619
1119,print_safe_contiguous_closed_tube_seed2502,855,0.10444956,0.10444956,6.74263452,0.02363842,1.14080908,3.42825050,0.10324032,0.00000000,0.31590027,0.46354717,0.07841996
1120,print_safe_contiguous_closed_tube_seed2502,767,0.10445572,0.10445572,6.12473229,0.02194979,1.74616251,6.82545598,0.09801196,0.00000000,0.14255166,0.44027914,0.12001280
1121,print_safe_contiguous_closed_tube_seed2502,570,0.10456312,0.10456312,7.03917338,0.01894542,1.60579215,6.21270406,0.09735942,0.00000000,0.24033130,0.44088184,0.07607976
1122,print_safe_contiguous_closed_tube_seed2502,401,0.10457216,0.10457216,6.85183320,0.01945658,2.00160442,6.41109128,0.10496029,0.00000000,0.29935723,0.46118078,0.07629920
1123,print_safe_contiguous_closed_tube_seed2502,374,0.10459832,0.10459832,5.78759988,0.02870736,1.25075606,5.55303529,0.10617866,0.00000000,0.29658355,0.49090623,0.03644167
1124,print_safe_contiguous_closed_tube_seed2502,299,0.10460174,0.10460174,4.30521101,0.03520023,1.88810246,7.51811218,0.10601390,0.00000000,0.23730978,0.43216195,0.05574783
1125,print_safe_contiguous_closed_tube_seed2502,534,0.10470150,0.10470150,6.55210436,0.01956986,1.47564729,5.58601578,0.10668622,0.00000000,0.21910127,0.50109415,0.09100095
1126,print_safe_contiguous_closed_tube_seed2502,970,0.10495524,0.10495524,6.60440972,0.01873821,1.86030549,7.20515207,0.10305609,0.00000000,0.27343924,0.48300657,0.05923510
1127,print_safe_contiguous_closed_tube_seed2502,243,0.10504338,0.10504338,7.58865781,0.01767409,1.34845380,5.93057228,0.09457162,0.00000000,0.33970248,0.42036605,0.08138662
1128,print_safe_contiguous_closed_tube_seed2502,929,0.10512591,0.10512591,4.70601395,0.03939952,1.06013127,4.38998136,0.10580339,0.00000000,0.25898434,0.54297190,0.07512119
1129,print_safe_contiguous_closed_tube_seed2502,464,0.10528309,0.10528309,7.01293048,0.01836886,1.49330402,5.49287402,0.10378249,0.00000000,0.25620174,0.47214982,0.06449156
1130,continuous_uniform_both_load_cases_9in_corrected,544,0.10556073,0.10556073,7.67182118,0.01343724,2.93858624,10.54025867,0.09377105,0.00000000,0.12046433,0.44371096,0.14299822
1131,print_safe_contiguous_closed_tube_seed2502,81,0.10572235,0.10572235,7.38002480,0.01539831,2.31550874,8.41307204,0.10345692,0.00000000,0.24436786,0.45554339,0.05531771
1132,continuous_uniform_both_load_cases_9in_corrected,484,0.10583261,0.10583261,2.82353344,0.07854337,1.33358576,4.82223320,0.08118864,0.00000000,0.56853294,0.38234339,0.06475630
1133,print_safe_contiguous_closed_tube_seed2502,29,0.10600841,0.10600841,6.24542309,0.02908992,1.44864557,6.51528331,0.10470460,0.00000000,0.30679261,0.46366348,0.05232565
1134,continuous_uniform_both_load_cases_9in_corrected,506,0.10606103,0.10606103,2.65145511,0.08864289,0.83985129,2.89225727,0.10176817,0.00000000,0.37105411,0.60210089,0.08650194
1135,continuous_uniform_both_load_cases_9in_corrected,597,0.10615565,0.10615565,12.77573787,0.00857422,3.63573430,13.13548483,0.06650212,0.00000000,0.25908920,0.26732260,0.07740684
1136,print_safe_contiguous_closed_tube_seed2502,322,0.10618513,0.10618513,5.95398060,0.02223738,1.94816552,6.71283983,0.09418283,0.00000000,0.30115627,0.39368126,0.06676461
1137,print_safe_contiguous_closed_tube_seed2502,88,0.10642143,0.10642143,7.37121051,0.01704433,1.97483438,6.79605826,0.10681809,0.00000000,0.23806262,0.46509323,0.07281573
1138,continuous_uniform_both_load_cases_9in_corrected,728,0.10648923,0.10648923,7.80013570,0.01323234,3.34028280,11.72702859,0.06279542,0.00000000,0.57521416,0.18552674,0.15727306
1139,continuous_uniform_both_load_cases_9in_corrected,724,0.10699969,0.10699969,8.90492425,0.01126461,2.49438245,9.21477818,0.06469384,0.00000000,0.55656840,0.21596722,0.04657957
1140,print_safe_contiguous_closed_tube_seed2502,482,0.10720002,0.10720002,5.38892761,0.02517537,1.77723420,6.24121934,0.10987506,0.00000000,0.21107930,0.49320322,0.09446914
1141,continuous_uniform_both_load_cases_9in_corrected,539,0.10723492,0.10723492,7.74407975,0.01435176,1.89052812,7.28608467,0.09284056,0.00000000,0.29005709,0.41755680,0.07516847
1142,print_safe_contiguous_closed_tube_seed2502,861,0.10768449,0.10768449,6.69406841,0.01829742,2.36510767,9.06604140,0.09228470,0.00000000,0.36498928,0.37919059,0.03267969
1143,print_safe_contiguous_closed_tube_seed2502,436,0.10786502,0.10786502,7.85678476,0.01446954,1.91650346,7.34516067,0.09364282,0.00000000,0.32260447,0.41237799,0.03010681
1144,print_safe_contiguous_closed_tube_seed2502,612,0.10819387,0.10819387,6.31732332,0.02084075,1.92954952,7.08418027,0.09839396,0.00000000,0.30540188,0.41380607,0.05514056
1145,continuous_uniform_both_load_cases_9in_corrected,227,0.10837116,0.10837116,4.92018664,0.01723559,4.67801857,18.33038127,0.07383888,0.00000000,0.18049630,0.20890612,0.19943285
1146,print_safe_contiguous_closed_tube_seed2502,572,0.10846725,0.10846725,3.87831411,0.04910015,1.18744756,4.53716724,0.10888130,0.00000000,0.30475694,0.55201999,0.06025505
1147,print_safe_contiguous_closed_tube_seed2502,30,0.10849777,0.10849777,6.71696234,0.02004082,1.95025872,6.99448688,0.10847272,0.00000000,0.18703357,0.48699057,0.09171578
1148,continuous_uniform_both_load_cases_9in_corrected,610,0.10893013,0.10893013,8.96515021,0.01157007,2.47758840,9.22181087,0.06547571,0.00000000,0.61369547,0.22099089,0.06093550
1149,print_safe_contiguous_closed_tube_seed2502,568,0.10897889,0.10897889,6.84452627,0.01866594,1.82747236,7.11477103,0.10500360,0.00000000,0.25439577,0.48603729,0.05594833
1150,print_safe_contiguous_closed_tube_seed2502,477,0.10901347,0.10901347,3.04398612,0.06431231,1.54480800,5.52800812,0.10758210,0.00000000,0.33671292,0.48592615,0.07736256
1151,print_safe_contiguous_closed_tube_seed2502,944,0.10913237,0.10913237,8.03188791,0.01734869,1.53281783,7.12855486,0.10048048,0.00000000,0.33352322,0.41700722,0.08272669
1152,print_safe_contiguous_closed_tube_seed2502,319,0.10918151,0.10918151,8.20678760,0.01415174,1.83207841,6.93491260,0.09811083,0.00000000,0.23227518,0.42331284,0.07273727
1153,print_safe_contiguous_closed_tube_seed2502,897,0.10928633,0.10928633,5.16923732,0.02856884,1.81283314,6.49465001,0.10341695,0.00000000,0.32746862,0.43401076,0.04700863
1154,continuous_uniform_both_load_cases_9in_corrected,510,0.10936350,0.10936350,6.36633120,0.02198340,1.46876312,5.56396727,0.09358195,0.00000000,0.30837161,0.44324685,0.14438338
1155,print_safe_contiguous_closed_tube_seed2502,939,0.10959776,0.10959776,5.91801141,0.02267533,1.83520491,7.05836015,0.10980422,0.00000000,0.28139727,0.51702897,0.05326428
1156,print_safe_contiguous_closed_tube_seed2502,481,0.10980021,0.10980021,5.43610065,0.02505272,1.91845263,6.56846011,0.10740465,0.00000000,0.23201797,0.45005578,0.08052405
1157,print_safe_contiguous_closed_tube_seed2502,130,0.10985945,0.10985945,8.44297127,0.01461968,1.83461164,6.16941723,0.10524976,0.00000000,0.19002328,0.43413326,0.10180788
1158,continuous_uniform_both_load_cases_9in_corrected,300,0.11031693,0.11031693,8.12520376,0.01532633,2.43586786,8.61966454,0.07729511,0.00000000,0.30831207,0.30621705,0.16937813
1159,print_safe_contiguous_closed_tube_seed2502,826,0.11032044,0.11032044,7.70275915,0.01799143,1.45146936,6.65069726,0.10726607,0.00000000,0.27699979,0.46181151,0.05672258
1160,continuous_uniform_both_load_cases_9in_corrected,512,0.11033145,0.11033145,3.30288009,0.04595471,2.13160953,7.99835118,0.08756890,0.00000000,0.28506126,0.33879809,0.20010076
1161,continuous_uniform_both_load_cases_9in_corrected,718,0.11167100,0.11167100,8.54635017,0.01326970,1.90485897,7.53431451,0.05789356,0.00000000,0.78286050,0.23162592,0.07749304
1162,continuous_uniform_both_load_cases_9in_corrected,504,0.11259839,0.11259839,4.04434360,0.04632268,0.94935423,3.70065829,0.11368626,0.00000000,0.32102549,0.63012369,0.08182904
1163,print_safe_contiguous_closed_tube_seed2502,859,0.11315503,0.11315503,6.48614447,0.02043201,2.14815052,7.99198563,0.10860286,0.00000000,0.31583338,0.49620030,0.04430437
1164,continuous_uniform_both_load_cases_9in_corrected,105,0.11331342,0.11331342,13.21504567,0.00555308,3.45504967,13.14757474,0.06585841,0.00000000,0.33223298,0.21898495,0.12267555
1165,continuous_uniform_both_load_cases_9in_corrected,6,0.11368165,0.11368165,14.06177508,0.00504104,3.27766479,13.01810184,0.06131302,0.00000000,0.43423491,0.19069029,0.12990868
